Date,Open,High,Low,Close,Volume,Adj Close
10/13/1995,53.38,55.88,53.38,55.5,5668000,9.08
10/12/1995,52.38,53.63,52.38,53.38,3218800,8.73
10/11/1995,52.63,53.5,51.63,52.13,3386400,8.53
10/10/1995,52.63,53.63,50.75,52.63,5307600,8.61
10/9/1995,53.38,53.38,51.75,52.63,4963600,8.61
10/6/1995,55.13,55.25,54.13,54.13,2690800,8.85
10/5/1995,54.75,55.63,54.75,55.13,5118800,9.02
10/4/1995,55.38,55.38,54.5,54.75,5644800,8.96
10/3/1995,55.25,56,54.88,55.38,4278000,9.06
10/2/1995,56.88,57,55.13,55.25,5115600,9.04
9/29/1995,57.5,58.13,56.88,56.88,3096400,9.3
9/28/1995,56.75,57.5,56.75,57.5,4480400,9.41
9/27/1995,58,58,56.13,56.13,5075600,9.18
9/26/1995,58.13,58.75,58,58.13,3429600,9.51
9/25/1995,58.88,59.25,58,58.13,1924400,9.51
9/22/1995,58.88,59.5,58.63,58.88,2566400,9.63
9/21/1995,59.75,59.75,58.88,58.88,5008000,9.63
9/20/1995,59.5,60.25,59.5,59.88,9081200,9.79
9/19/1995,59.88,59.88,57.88,58.88,19483200,9.63
9/18/1995,65.25,65.62,65,65.37,1999200,10.69
9/15/1995,65,65.75,65,65.25,3852400,10.67
9/14/1995,67,67,64.87,65,4240400,10.63
9/13/1995,67,67,66.5,67,1934400,10.96
9/12/1995,68,68,67,67.37,1852400,11.02
9/11/1995,69.12,69.37,68,68.12,1293200,11.14
9/8/1995,69.37,69.62,68.62,69.12,1842800,11.31
9/7/1995,69.37,70,69.25,69.37,2987200,11.35
9/6/1995,68.5,69.37,68.37,69.37,1868400,11.35
9/5/1995,68.37,68.75,67.62,68.5,1696400,11.21
9/1/1995,67.12,68.37,66.87,68.37,1115600,11.18
8/31/1995,66.75,67.62,66.75,67.12,1488800,10.98
8/30/1995,67,67.62,66.37,66.75,2383600,10.92
8/29/1995,65.5,67,65.5,67,1958400,10.96
8/28/1995,65,65.75,64.62,65.37,1484400,10.69
8/25/1995,64.5,65.37,64.5,65,2162800,10.63
8/24/1995,65.37,65.37,63.88,64.37,4195200,10.53
8/23/1995,66.62,66.62,65,65.37,4591200,10.69
8/22/1995,67.5,67.5,66.25,66.75,2990000,10.92
8/21/1995,67.75,68.12,67.5,67.62,3500800,11.06
8/18/1995,68.62,68.62,67.62,67.75,5903600,11.08
8/17/1995,68,69,67,68.75,3975200,11.25
8/16/1995,66.62,68.12,66.62,68,3944400,11.12
8/15/1995,66,66,64.75,65.75,2189600,10.76
8/14/1995,64,66,64,66,2319600,10.8
8/11/1995,63.63,64,62.25,63.38,2550800,10.37
8/10/1995,64.75,64.75,63.63,63.63,5111200,10.41
8/9/1995,66.12,66.25,64.5,65,2950000,10.63
8/8/1995,66.25,66.37,64.62,66.12,2300000,10.82
8/7/1995,67.12,67.37,66.12,66.25,1995200,10.84
8/4/1995,68,68.5,67,67.12,1071200,10.98
8/3/1995,67.25,68.25,66.25,68,2035200,11.12
8/2/1995,68.12,69.62,67.25,67.25,2673200,11
8/1/1995,70.25,70.25,67.5,68.12,2475200,11.14
7/31/1995,69.25,70.62,68.87,70.37,1445200,11.51
7/28/1995,70.25,70.37,69.12,69.25,1448000,11.33
7/27/1995,70.12,70.87,70.12,70.25,1165200,11.49
7/26/1995,69.87,70.25,69.12,69.87,1558400,11.43
7/25/1995,69,70,68.25,69.87,2363200,11.43
7/24/1995,67.5,69.12,67.37,69,2162400,11.29
7/21/1995,67.5,68,66.87,67.5,4312800,11.04
7/20/1995,69,69,66.25,67.5,7407200,11.04
7/19/1995,69.75,69.75,66.62,69.12,6454800,11.31
7/18/1995,72.25,72.25,71.25,71.37,2951200,11.67
7/17/1995,72.5,75.25,72.12,73.87,3234800,12.03
7/14/1995,72.37,72.75,71.87,72.5,1380000,11.8
7/13/1995,71.62,72.62,71.12,72.37,2476000,11.78
7/12/1995,70.25,71.62,70,71.62,1578800,11.66
7/11/1995,70.25,70.87,70,70.25,2111200,11.44
7/10/1995,70.87,70.87,69.87,70.25,3457200,11.44
7/7/1995,68.37,72.25,68.12,71,5728400,11.56
7/6/1995,66,68.5,65.62,68.37,5032800,11.13
7/5/1995,64.37,66.12,64.25,66,4053200,10.74
7/3/1995,64.25,64.37,64.12,64.37,861200,10.48
6/30/1995,62.38,64.5,62.38,64.25,4457200,10.46
6/29/1995,62.38,62.5,61.63,62.25,1212800,10.13
6/28/1995,62.75,62.75,61.75,62.38,2408800,10.16
6/27/1995,62.25,63.13,62.25,63,2228400,10.26
6/26/1995,62.75,63.13,62.25,62.25,2174400,10.13
6/23/1995,62.5,62.88,61.88,62.75,2937200,10.22
6/22/1995,62.63,62.63,62,62.5,5078800,10.18
6/21/1995,63,63,62.25,62.75,4840000,10.22
6/20/1995,64.75,64.75,63.75,64.12,3343200,10.44
6/19/1995,63,65.25,63,65,1925600,10.58
6/16/1995,62.88,63.38,62.63,62.63,2511600,10.2
6/15/1995,63.13,63.13,62.5,62.88,1780800,10.24
6/14/1995,62.75,63.38,62.5,63.25,4117200,10.3
6/13/1995,60.88,63,60.75,62.75,2593600,10.22
6/12/1995,61.5,62.25,60.88,60.88,3050000,9.91
6/9/1995,62,62.25,61,61.5,2295200,10.01
6/8/1995,61.25,62.5,61.25,62,4194000,10.09
6/7/1995,60.13,61.38,59.63,60.75,4624800,9.89
6/6/1995,60,60.63,60,60.13,1741200,9.79
6/5/1995,59.25,60.63,59,59.88,2009600,9.75
6/2/1995,60.5,60.63,58.88,59.25,6353200,9.65
6/1/1995,60.25,60.88,59.75,60.5,3289200,9.85
5/31/1995,58.38,60.25,57.75,60.25,2719200,9.81
5/30/1995,57.38,58.63,57.13,58.38,3297200,9.5
5/26/1995,58.88,58.88,57,57.38,3823200,9.34
5/25/1995,60.25,60.25,58.63,59.13,2792000,9.63
5/24/1995,60.25,61,60.13,60.25,4099600,9.81
5/23/1995,61.75,61.75,59.75,60.25,9915200,9.81
5/22/1995,60,63.38,60,62.5,4222400,10.18
5/19/1995,60.75,60.75,59,59.75,5631200,9.73
5/18/1995,62.25,62.25,60.63,60.88,5475200,9.91
5/17/1995,62.25,63.38,61.88,62.75,3930000,10.22
5/16/1995,62.25,62.38,61.63,62.25,3690800,10.13
5/15/1995,62.88,63.88,62,62.25,7962800,10.13
5/12/1995,59,62.88,58.25,62.88,9172000,10.24
5/11/1995,58.75,59.75,58.75,59,3381600,9.61
5/10/1995,57.88,58.88,57.5,58.75,3870800,9.56
5/9/1995,57,58.38,57,57.88,3828400,9.42
5/8/1995,55.75,56.88,55.5,56.75,2044000,9.24
5/5/1995,56.38,56.5,55.25,55.75,2774400,9.08
5/4/1995,57.5,57.63,56.25,56.38,3045600,9.18
5/3/1995,57.25,57.75,57.13,57.5,1554000,9.36
5/2/1995,57.5,57.63,56.75,57.25,1662400,9.32
5/1/1995,58.25,58.25,57.13,57.5,3361200,9.36
4/28/1995,56.75,58.5,56.75,58.5,3802400,9.52
4/27/1995,56.38,56.88,56,56.75,1867600,9.24
4/26/1995,56.38,56.63,56.06,56.38,2615600,9.18
4/25/1995,55.75,56.88,55.75,56.38,3268800,9.18
4/24/1995,55.75,56.25,55.63,55.75,2469600,9.08
4/21/1995,56.13,56.63,55.5,55.75,2379600,9.08
4/20/1995,57.38,57.5,56,56.13,3861600,9.14
4/19/1995,56.38,57.5,55.13,57.38,5451600,9.34
4/18/1995,56.38,57.25,56.25,56.38,2904400,9.18
4/17/1995,56,57,56,56.38,4721600,9.14
4/13/1995,55.88,56,55.25,55.5,2632800,9
4/12/1995,55.63,56,55.63,55.88,5361600,9.06
4/11/1995,56,56.25,55.13,55.13,2774800,8.94
4/10/1995,55.88,56,55,56,2342000,9.08
4/7/1995,56,56.13,55.63,55.88,1903200,9.06
4/6/1995,55.88,56.75,55.88,56,3607200,9.08
4/5/1995,56.13,56.38,55.75,55.75,2754800,9.04
4/4/1995,56,56.13,55.38,56.13,3403600,9.1
4/3/1995,55.5,56.13,55.38,56,2574800,9.08
3/31/1995,56,56,54.5,55.5,3420000,9
3/30/1995,54.25,57.38,54.25,56.38,6781600,9.14
3/29/1995,53.63,55.5,53.63,53.88,7374000,8.73
3/28/1995,52.13,52.38,51.38,51.88,1425200,8.41
3/27/1995,51,52.13,50.75,52.13,2540800,8.45
3/24/1995,49.63,51,49.63,51,4978400,8.27
3/23/1995,49.63,49.75,49,49.5,4060800,8.02
3/22/1995,50.25,50.25,49.25,49.63,5817600,8.04
3/21/1995,51,51,50.13,50.38,6490400,8.17
3/20/1995,51.5,51.63,50.88,51.13,1583200,8.29
3/17/1995,51,51.88,50.88,51.5,3884400,8.35
3/16/1995,49.75,51.38,49.75,51,4313600,8.27
3/15/1995,49.13,50,49.13,49.75,3401600,8.06
3/14/1995,49,49.88,49,49,3887600,7.94
3/13/1995,49.88,50,48.63,48.75,3688000,7.9
3/10/1995,49.38,50.13,49.38,49.88,4359600,8.08
3/9/1995,48.75,49.38,48.75,49.13,2686800,7.96
3/8/1995,48.5,49,48.38,48.38,3062400,7.84
3/7/1995,48.75,49.25,48.25,48.5,3485200,7.86
3/6/1995,48.88,48.88,48.38,48.75,5266800,7.9
3/3/1995,48.75,49.5,48.38,49,5893600,7.94
3/2/1995,50.25,50.25,48.5,48.75,10558800,7.9
3/1/1995,51.13,51.13,50,50.25,11499600,8.14
2/28/1995,51.13,51.63,50.88,51.63,2706800,8.37
2/27/1995,51.75,51.88,50.75,51.13,4053200,8.29
2/24/1995,52.75,52.75,51.63,51.75,4492000,8.39
2/23/1995,52.88,53.5,52.75,53,3578400,8.59
2/22/1995,52.25,53,52.25,52.88,3591600,8.57
2/21/1995,52.38,52.63,51.75,52,3207600,8.43
2/17/1995,53.13,53.13,52.38,52.38,1781600,8.49
2/16/1995,53.25,53.25,52.25,53.25,2502000,8.63
2/15/1995,53.63,54.38,53.25,53.25,2147200,8.63
2/14/1995,53.38,53.75,53.13,53.63,1853200,8.69
2/13/1995,53.13,53.38,52.75,53.38,2391200,8.65
2/10/1995,52.63,53.38,52.38,53.13,1953200,8.61
2/9/1995,53.25,53.75,51.88,52.63,2737600,8.53
2/8/1995,53.5,53.63,53,53.25,1566800,8.63
2/7/1995,53.75,54,52.75,53.5,2728400,8.67
2/6/1995,53,53.88,52.88,53.75,2848400,8.71
2/3/1995,52.63,54.25,52.63,53,5642000,8.59
2/2/1995,51.5,52.5,51.25,52.25,2526800,8.47
2/1/1995,51.38,52.5,51.13,51.5,6764800,8.35
1/31/1995,51.63,52.25,51.38,51.38,4162800,8.33
1/30/1995,52.5,52.5,51.63,51.63,2610400,8.37
1/27/1995,53.75,54.75,52.63,52.75,2834400,8.55
1/26/1995,53.63,53.88,53.13,53.75,2143200,8.71
1/25/1995,53.13,54.25,52.5,53.63,2944000,8.69
1/24/1995,52.88,53.75,52.88,53.13,4504400,8.61
1/23/1995,52.63,52.75,51.63,52.75,6229600,8.55
1/20/1995,54,54,52.25,52.63,11540000,8.53
1/19/1995,57.88,57.88,54.63,54.75,13997600,8.87
1/18/1995,58.25,58.63,58,58.63,2818000,9.5
1/17/1995,57.13,58.5,56.88,58.25,3481200,9.44
1/16/1995,57.13,57.25,55.63,57.13,3230400,9.26
1/13/1995,56.75,57.25,55.88,57.13,2226000,9.26
1/12/1995,57.88,57.88,56.63,56.75,2497200,9.16
1/11/1995,58.38,58.63,56.88,57.88,2608800,9.34
1/10/1995,57.75,58.88,57.75,58.38,3478800,9.42
1/9/1995,56.63,57.88,56.25,57.75,3139200,9.32
1/6/1995,55.63,57.38,55.25,56.63,3176800,9.14
1/5/1995,54.88,55.63,54.88,55.63,2305600,8.98
1/4/1995,54.88,54.88,54,54.88,2604800,8.86
1/3/1995,55.13,55.13,54.63,55,2124400,8.88
12/30/1994,54.5,55.25,54.5,55.13,1366000,8.9
12/29/1994,54.25,54.5,53.88,54.5,897200,8.79
12/28/1994,54.75,54.75,53.88,54.25,1472000,8.75
12/27/1994,54.5,55.38,54.5,55.25,1220000,8.92
12/23/1994,54.25,54.88,54.13,54.38,1210800,8.78
12/22/1994,53.63,54.38,53.63,54.25,1814800,8.75
12/21/1994,52.75,53.88,52.75,53.5,2556800,8.63
12/20/1994,52.13,52.75,52.13,52.38,2144800,8.45
12/19/1994,52.88,52.88,51.75,52.13,2534000,8.41
12/16/1994,53.38,53.75,52.38,53.25,3522000,8.59
12/15/1994,52.75,53.63,52.75,53.38,2771200,8.61
12/14/1994,51.25,53,51.13,52.38,5580800,8.45
12/13/1994,51.63,52,51.13,51.25,4464000,8.27
12/12/1994,51.38,52,51.38,51.63,3687600,8.33
12/9/1994,51.5,51.5,50.63,50.88,3206800,8.21
12/8/1994,52,52.25,51.5,51.75,2432400,8.35
12/7/1994,52.5,52.5,51.75,52,3942800,8.39
12/6/1994,53.63,53.63,52.38,52.88,3126000,8.53
12/5/1994,53.38,54.13,53.13,53.88,1650000,8.69
12/2/1994,52.75,53.38,52.63,53.38,2552400,8.61
12/1/1994,53.88,53.88,52.75,52.75,3123600,8.51
11/30/1994,53.75,54.25,53.75,54.13,3372000,8.73
11/29/1994,54,54.13,53,53.25,2626000,8.59
11/28/1994,53.38,54.5,53.38,54,4500400,8.71
11/25/1994,52.88,53.5,52.88,53.38,1332400,8.61
11/23/1994,51.63,52.88,51.38,52.63,6545200,8.49
11/22/1994,54.63,54.63,51.63,51.63,5804800,8.33
11/21/1994,55.63,56.13,54.75,54.88,2582000,8.86
11/18/1994,56.38,56.5,55.5,55.63,3144800,8.98
11/17/1994,56.5,57.25,56.13,56.38,3488000,9.1
11/16/1994,56.25,56.5,55.75,56.5,3713600,9.12
11/15/1994,57.5,57.75,56.13,56.25,4696000,9.08
11/14/1994,57.25,57.88,57.25,57.5,2067200,9.28
11/11/1994,58.25,58.38,57,57.13,1813200,9.22
11/10/1994,58.38,59.25,57.63,58.25,2352400,9.4
11/9/1994,57.5,58.63,57.5,58.38,3357200,9.42
11/8/1994,57.5,57.88,57.25,57.25,4961600,9.24
11/7/1994,57.38,57.5,57.25,57.5,2241600,9.28
11/4/1994,58.13,58.13,57.38,57.38,2060800,9.26
11/3/1994,58.5,58.75,57.75,58.13,2994000,9.38
11/2/1994,57.88,59,57.88,58.5,4801600,9.44
11/1/1994,59.75,59.75,57.63,57.63,4489600,9.3
10/31/1994,59.5,60,59.5,59.75,3513600,9.64
10/28/1994,57.75,59.88,57.75,59.38,4927200,9.58
10/27/1994,57.13,57.88,57.13,57.5,2348800,9.28
10/26/1994,57.5,57.5,56.75,57.13,2810400,9.22
10/25/1994,58.25,58.25,57.13,57.63,5456800,9.3
10/24/1994,57.75,59.25,57.75,58.25,8847600,9.4
10/21/1994,55.63,56.38,54.88,56.38,3715600,9.1
10/20/1994,56.13,56.5,55.25,55.63,1633200,8.98
10/19/1994,55.88,56.75,55.63,56.13,2052800,9.06
10/18/1994,55.63,56,55,55.88,1524400,9.02
10/17/1994,55.5,56.13,55.13,55.63,1250000,8.95
10/14/1994,55.38,55.75,54.88,55.5,1914800,8.93
10/13/1994,55.25,56.63,55.25,55.38,3140800,8.91
10/12/1994,55.63,55.75,54.75,55.13,3023600,8.87
10/11/1994,53.63,55.75,53.63,55.63,3049600,8.95
10/10/1994,53.5,54.13,53.25,53.25,1471200,8.57
10/7/1994,52.75,54.25,52.63,53.5,2966800,8.61
10/6/1994,53.25,53.5,52.63,52.75,2658400,8.49
10/5/1994,54.13,54.13,52.38,53.25,6438800,8.57
10/4/1994,54.38,55.13,54.13,54.13,2294000,8.71
10/3/1994,54.13,54.63,53.25,54.38,2096400,8.75
9/30/1994,54.13,55.38,54,54.13,2158000,8.71
9/29/1994,54.63,54.75,53.75,54.13,3177600,8.71
9/28/1994,53.5,55.25,53.5,54.63,3877200,8.79
9/27/1994,53.5,53.88,52.75,53,2372000,8.53
9/26/1994,54.13,54.38,53.13,53.5,3008400,8.61
9/23/1994,54.25,55.13,54,54.13,2812800,8.71
9/22/1994,54.13,54.75,54.13,54.25,3312400,8.73
9/21/1994,55.38,56,53.75,54.13,6433200,8.71
9/20/1994,56.63,56.63,55.25,55.38,2455600,8.91
9/19/1994,56.5,57.38,56.5,56.63,1942800,9.11
9/16/1994,57.5,57.5,56.38,56.38,6142000,9.07
9/15/1994,55.38,57.88,55.38,57.75,3133200,9.29
9/14/1994,53.63,55.38,53.63,55.13,1967200,8.87
9/13/1994,53.5,54.63,53.5,53.63,2629600,8.63
9/12/1994,55.38,55.75,53.38,53.5,3794800,8.61
9/9/1994,55.25,55.38,54.63,55.38,2030400,8.91
9/8/1994,55.13,55.5,54.25,55.25,2020000,8.89
9/7/1994,56,56.13,54.25,55.13,3180000,8.87
9/6/1994,56.63,56.63,55.25,56,1794400,9.01
9/2/1994,114.37,115.37,112.75,113.25,2548800,9.11
9/1/1994,114.87,114.87,113.75,114.37,1875200,9.2
8/31/1994,115.5,116.5,114.12,115.37,4060000,9.28
8/30/1994,115.5,115.5,113.62,115.5,4242400,9.29
8/29/1994,115.62,115.62,114.5,115.62,3157600,9.3
8/26/1994,113,115.62,113,115.62,5255200,9.3
8/25/1994,114.37,114.37,111.62,112,3914400,9.01
8/24/1994,111.62,114.75,110.87,114.37,3632000,9.2
8/23/1994,108.12,112.75,108.12,111.62,5813600,8.98
8/22/1994,107.25,107.25,106.62,107.25,1735200,8.63
8/19/1994,107.87,108.25,107.5,107.87,1629600,8.68
8/18/1994,109.62,109.62,107.75,107.87,4358400,8.68
8/17/1994,108.87,110,108.87,109.75,4194400,8.83
8/16/1994,106.25,109.12,105.87,108.87,3776800,8.76
8/15/1994,105.62,106.62,105.62,106.25,1991200,8.55
8/12/1994,103.25,105.5,103.25,105.12,3894400,8.46
8/11/1994,104.5,105.12,102.87,103,3469600,8.29
8/10/1994,104.12,104.62,103.87,104.5,1529600,8.41
8/9/1994,103.75,104.25,103.75,104.12,1860000,8.38
8/8/1994,104.62,104.62,103.62,103.62,3182400,8.34
8/5/1994,106.25,106.25,104.5,104.75,6441600,8.43
8/4/1994,108.62,108.87,107.62,107.62,1197600,8.66
8/3/1994,109.12,109.12,108.44,108.62,1452800,8.74
8/2/1994,109.87,110.25,109.25,109.37,2178400,8.8
8/1/1994,108.62,109.87,108.62,109.87,2276000,8.84
7/29/1994,107.25,108.87,107.12,108.37,2139200,8.72
7/28/1994,106.62,107.37,106.62,107.25,1430400,8.63
7/27/1994,107.87,107.87,106.62,106.62,1493600,8.58
7/26/1994,107.25,108,107.25,108,1355200,8.69
7/25/1994,106.62,107.5,106.12,107.12,1808000,8.62
7/22/1994,106.37,107,105.37,106.62,1618400,8.58
7/21/1994,107.62,108.5,106,106.37,3930400,8.56
7/20/1994,109.12,109.37,106.62,107.62,2415200,8.66
7/19/1994,108.5,109.37,108.25,109.12,1637600,8.78
7/18/1994,108.37,109.25,108.37,108.5,1556000,8.73
7/15/1994,108.37,108.37,107.25,108.37,1887200,8.72
7/14/1994,109,109,108.37,108.37,1917600,8.72
7/13/1994,109.25,111.12,108.87,109,6184800,8.75
7/12/1994,107.37,109.37,106.37,109.25,3496800,8.77
7/11/1994,106.62,107.75,106.62,107.37,3600000,8.62
7/8/1994,104.37,106.5,104.12,105.75,2581600,8.49
7/7/1994,104.5,105.5,103.75,104.37,3219200,8.38
7/6/1994,101.75,105,101.75,104.5,3562400,8.39
7/5/1994,100.62,102.5,100,101.75,2310400,8.16
7/1/1994,100,101.62,100,100.62,3443200,8.07
6/30/1994,102.12,103.5,100,100,3136800,8.02
6/29/1994,104.12,105,101.62,102.12,2269600,8.19
6/28/1994,105.12,106.25,102.87,104.12,4150400,8.35
6/27/1994,101.12,105.37,100.5,105.12,3057600,8.44
6/24/1994,102,102.62,100.12,101.12,2988000,8.11
6/23/1994,102.62,103.87,102,102,2343200,8.18
6/22/1994,102.12,104.37,102,102.62,4209600,8.23
6/21/1994,105.75,105.75,102.12,102.12,6817600,8.19
6/20/1994,107.87,107.87,106.25,106.37,3152800,8.54
6/17/1994,109.12,109.5,108.62,108.75,2808800,8.73
6/16/1994,109,109.75,108.62,109.12,1735200,8.76
6/15/1994,109.37,110.75,108.62,109,2328800,8.75
6/14/1994,106,109.75,105.25,109.37,4096800,8.78
6/13/1994,105.12,106.75,104.75,106,2713600,8.51
6/10/1994,103.5,105.62,103.37,105.12,2157600,8.44
6/9/1994,104.37,104.62,103.37,103.5,3006400,8.31
6/8/1994,106,106.25,103.62,104.37,5444000,8.38
6/7/1994,108.12,108.12,106,106,4004800,8.51
6/6/1994,107.75,108.87,107.75,108.25,2200000,8.69
6/3/1994,106.62,107.5,105.87,107.5,2937600,8.63
6/2/1994,105.5,107.12,104.62,106.62,3791200,8.56
6/1/1994,106.25,106.25,104,105.5,4810400,8.47
5/31/1994,107.5,107.75,106.37,106.87,3903200,8.58
5/27/1994,107.5,107.87,106.62,107.5,1941600,8.63
5/26/1994,108,109.62,106.75,107.5,3933600,8.63
5/25/1994,108.25,108.25,106.87,108,2927200,8.67
5/24/1994,110.5,111.75,106.87,108.25,5931200,8.69
5/23/1994,110.12,110.87,109.5,110.5,4015200,8.87
5/20/1994,110.37,110.37,109.87,110.12,3049600,8.84
5/19/1994,110.75,111.12,109.25,110.5,2889600,8.87
5/18/1994,111.25,112.12,109.25,110.75,4385600,8.89
5/17/1994,110.12,112.25,109.87,111.25,5553600,8.93
5/16/1994,107.87,110.37,107.25,110.12,4971200,8.84
5/13/1994,106.5,108,105.12,107.87,3026400,8.66
5/12/1994,107.12,108.87,106.25,106.5,2730400,8.55
5/11/1994,106.75,108.87,106.75,107.12,5338400,8.6
5/10/1994,106,108,106,106.75,4870400,8.57
5/9/1994,108.12,108.12,104.75,105.62,4543200,8.48
5/6/1994,111,111,106.62,108.12,6375200,8.68
5/5/1994,112.25,113.37,112.25,112.5,3020000,9.03
5/4/1994,112.37,112.5,111.5,112.12,1956800,9
5/3/1994,110.87,112.75,110.87,112.37,2772000,9.02
5/2/1994,109.87,111.25,108.25,110.5,3270400,8.87
4/29/1994,108.87,110.12,107.62,109.87,2434400,8.82
4/28/1994,110.62,110.75,108.37,108.87,2926400,8.74
4/26/1994,111.12,112.5,110.25,110.62,4305600,8.88
4/25/1994,107.87,111.12,107.75,111.12,3236800,8.92
4/22/1994,106.62,109.25,106.12,107.87,4655200,8.66
4/21/1994,103.62,106.75,103.62,106.62,10266400,8.56
4/20/1994,108.37,110.75,99.75,103.5,19996800,8.31
4/19/1994,110.62,110.75,107.75,108.37,7111200,8.7
4/18/1994,111.87,112.87,110.12,110.62,2524800,8.86
4/15/1994,112.12,112.12,111,111.87,3389600,8.96
4/14/1994,112.87,112.87,112,112.12,2184000,8.98
4/13/1994,114.75,115.25,111.5,113.5,3565600,9.1
4/12/1994,115.87,116.5,113.62,114.75,2388800,9.2
4/11/1994,117,117,115.5,115.87,2237600,9.29
4/8/1994,118.25,118.25,115.25,117.37,3837600,9.41
4/7/1994,120,120.12,117.25,118.5,4889600,9.5
4/6/1994,116.5,121.25,116.5,120,4355200,9.62
4/5/1994,116.25,117.37,116.25,116.25,5435200,9.32
4/4/1994,112.37,114,109.37,113.25,7996800,9.08
3/31/1994,109.5,112.62,108.62,112.37,6145600,9
3/30/1994,110.87,111.87,106,109.5,9201600,8.77
3/29/1994,114,114.25,110.5,110.87,4104800,8.88
3/28/1994,116,116,113.37,114,5883200,9.14
3/25/1994,116.87,117.75,115.25,116.62,3624800,9.35
3/24/1994,119.87,119.87,116.12,116.87,6884000,9.37
3/23/1994,118.87,121.5,118.87,120.75,4739200,9.68
3/22/1994,118.62,119.5,118.62,118.75,2820000,9.52
3/21/1994,119,119,117,118.37,3128800,9.49
3/18/1994,119.5,120.25,118.37,119.12,9006400,9.55
3/17/1994,116.25,119.5,116.12,119.5,2504800,9.58
3/16/1994,116.75,116.75,115.5,116.25,2294400,9.32
3/15/1994,117,117.5,116.75,117.25,2880000,9.4
3/14/1994,116.5,117.37,116,117,3012000,9.38
3/11/1994,115,116.5,114,116.5,4863200,9.34
3/10/1994,114.62,115,113.62,115,3883200,9.22
3/9/1994,114.5,115,114.12,114.62,3944000,9.19
3/8/1994,114.12,115.12,114,114.5,4993600,9.18
3/7/1994,112.12,114.25,111,114.12,3152000,9.15
3/4/1994,112.62,112.62,110.62,112.12,4111200,8.98
3/3/1994,112,115.87,111.37,112.75,6483200,9.04
3/2/1994,108.87,112,107,112,4989600,8.98
3/1/1994,108.37,109.37,108.37,108.87,3908000,8.72
2/28/1994,107.87,109.12,107.87,108.37,2205600,8.68
2/25/1994,108.62,109.12,107.75,107.75,3237600,8.63
2/24/1994,110.5,110.5,108.25,108.62,5338400,8.7
2/23/1994,110.62,112.12,110.5,110.62,5747200,8.86
2/22/1994,108.12,110.75,107.37,110.62,6795200,8.86
2/18/1994,108.37,108.37,107.37,108.12,4696000,8.66
2/17/1994,107.5,109,107.5,108.75,4764000,8.71
2/16/1994,107.5,107.75,106.75,107.37,3346400,8.6
2/15/1994,106,107.62,105.87,107.5,3009600,8.61
2/14/1994,105.12,106.5,104.87,106,3365600,8.49
2/11/1994,106.12,106.12,104.87,105.12,5263200,8.42
2/10/1994,108.87,109.37,106.12,106.12,4655200,8.5
2/9/1994,108,109.12,108,108.87,4269600,8.72
2/8/1994,105.25,108.5,105,108,4887200,8.65
2/7/1994,102.75,105.25,102.75,105.25,7604000,8.43
2/4/1994,105.12,105.12,102.37,102.5,4957600,8.21
2/3/1994,104.62,105.37,104.25,105.37,2966400,8.44
2/2/1994,105.5,105.5,104.5,104.62,3497600,8.38
2/1/1994,104.25,105.62,104.25,105.62,5757600,8.46
1/31/1994,103.62,105.25,102.75,104.12,5609600,8.34
1/28/1994,102.62,103.62,102.62,103.62,4556800,8.3
1/27/1994,99.25,102.25,99.12,101.5,5628000,8.13
1/26/1994,98.62,99.62,98.62,99.25,4664800,7.95
1/25/1994,100.12,100.12,98.62,98.62,4816000,7.9
1/24/1994,99.75,101.25,99.75,100.25,9744000,8.03
1/21/1994,96.37,99,96.37,98.62,1161600,7.9
1/20/1994,93.62,95.62,93.62,94,3907200,7.53
1/19/1994,92.87,94.12,92.87,93.62,4100800,7.5
1/18/1994,92.5,93.62,92.37,92.75,3941600,7.43
1/17/1994,90.5,93,90.12,92.5,3272800,7.41
1/14/1994,90.62,90.75,90,90.5,2570400,7.25
1/13/1994,90.62,90.87,90.12,90.62,1844800,7.26
1/12/1994,90.62,91.25,89.87,90.62,4080800,7.25
1/11/1994,90.5,90.87,90.25,90.62,2544800,7.25
1/10/1994,90.37,90.62,89.12,90.5,4467200,7.24
1/7/1994,91.37,91.37,90,90.37,2629600,7.23
1/6/1994,91.37,92,91.37,91.5,2403200,7.32
1/5/1994,91,91.62,90.62,91,5270400,7.28
1/4/1994,89.37,91.37,89.37,91,2785600,7.28
1/3/1994,89,89.87,88.75,89.37,1671200,7.15
12/31/1993,90.12,90.62,89,89,1516800,7.12
12/30/1993,90.5,90.75,89.75,90.12,1860000,7.21
12/29/1993,90.37,90.62,89.62,90.5,2102400,7.24
12/28/1993,90,90.5,89.37,90.37,1989600,7.23
12/27/1993,88,90.62,88,90,1585600,7.2
12/23/1993,87.37,88.25,87.37,87.87,1339200,7.03
12/22/1993,87,87.87,86.87,87.37,4719200,6.99
12/21/1993,87.62,87.62,86.62,87,1328800,6.96
12/20/1993,86.62,87.62,86.62,87.62,1481600,7.01
12/17/1993,86.25,86.62,86.12,86.37,2665600,6.91
12/16/1993,85.75,87.12,85.75,86.25,2627200,6.9
12/15/1993,84.75,87,84.62,85.62,3051200,6.85
12/14/1993,85.5,85.75,84.75,84.75,2560800,6.78
12/13/1993,85.87,86.12,84.37,85.5,2796800,6.84
12/10/1993,86,86.5,85.25,85.87,2101600,6.87
